"ID"	"Title"	"Path"
"050_tvt_tau_105_en.px"	"2c. Taxation of individuals by income subject to state taxation, taxed by municipality 2011"	"tul/tvt/2011"
"060_tvt_tau_106_en.px"	"3a. Number, taxable incomes and taxes of individuals by major region, 2011"	"tul/tvt/2011"
"070_tvt_tau_107_en.px"	"3b. Number, taxable incomes and taxes of individuals by region, 2011"	"tul/tvt/2011"
"080_tvt_tau_108_en.px"	"4. Number, taxable incomes and taxes of individuals by sex and age, 2011"	"tul/tvt/2011"
"090_tvt_tau_109_en.px"	"5. Income recipients and taxable incomes by major region and income subject to state taxation, 2011"	"tul/tvt/2011"
"100_tvt_tau_110_en.px"	"6. Number, incomes and taxes of individuals by sex, age and income subject to state taxation, 2011"	"tul/tvt/2011"
"110_tvt_tau_111_en.px"	"7. Number of spouses and taxable incomes by husbands and wifes income-class 2011"	"tul/tvt/2011"
"120_tvt_tau_112_en.px"	"8. Number of income recipients, taxable incomes and taxes 2005-2011"	"tul/tvt/2011"
"010_tvt_tau_101.px"	"1. Number of income recipients, incomest (1000 ), deductions and taxes by income-class 2012"	"tul/tvt/2012"
"030_tvt_tau_103.px"	"2a. Taxation of individuals by income subject to state taxation, 2011, EUR 1000"	"tul/tvt/2012"
"040_tvt_tau_104.px"	"2b. Taxation of individuals by income subject to state taxation, 2012, taxed by state, EUR 1000"	"tul/tvt/2012"
"050_tvt_tau_105.px"	"2c. Taxation of individuals by income subject to state taxation, taxed by municipality 2012, EUR 1000"	"tul/tvt/2012"
"060_tvt_tau_106.px"	"3a. Number, taxable incomes and taxes of individuals by major region, 2012, EUR 1000"	"tul/tvt/2012"
"070_tvt_tau_107.px"	"3b. Number, taxable incomes and taxes of individuals by region, 2012, EUR 1000"	"tul/tvt/2012"
"080_tvt_tau_108.px"	"4. Number, taxable incomes and taxes of individuals by sex and age, 2012, EUR 1000"	"tul/tvt/2012"
"090_tvt_tau_109.px"	"5. Income recipients and taxable incomes by major region and income subject to state taxation, 2012, EUR 1000"	"tul/tvt/2012"
"100_tvt_tau_110.px"	"6. Number, incomes and taxes of individuals by sex, age and income subject to state taxation, 2012, EUR 1000"	"tul/tvt/2012"
"110_tvt_tau_111.px"	"7. Number of spouses and taxable incomes by husbands and wifes income-class 2012, EUR 1000"	"tul/tvt/2012"
"120_tvt_tau_112.px"	"8. Number of income recipients, taxable incomes and taxes 2005-2012, "	"tul/tvt/2012"
"010_tvt_tau_101.px"	"1. Number of income recipients, incomest (1000 ), deductions and taxes by income-class 2013"	"tul/tvt/2013"
"020_tvt_tau_102.px"	"1b. Number of income recipients, incomes, deductions and taxes by income-class, 2013, number of recipients, whole country"	"tul/tvt/2013"
"030_tvt_tau_103.px"	"2a. Taxation of individuals by income subject to state taxation, 2013, EUR 1000"	"tul/tvt/2013"
"040_tvt_tau_104.px"	"2b. Taxation of individuals by income subject to state taxation, 2013, taxed by state, EUR 1000"	"tul/tvt/2013"
"050_tvt_tau_105.px"	"2c. Taxation of individuals by income subject to state taxation, taxed by municipality 2013, EUR 1000"	"tul/tvt/2013"
"060_tvt_tau_106.px"	"3a. Number, taxable incomes and taxes of individuals by major region, 2013, EUR 1000"	"tul/tvt/2013"
"070_tvt_tau_107.px"	"3b. Number, taxable incomes and taxes of individuals by region, 2013, EUR 1000"	"tul/tvt/2013"
"080_tvt_tau_108.px"	"4. Number, taxable incomes and taxes of individuals by sex and age, 2013, EUR 1000"	"tul/tvt/2013"
"090_tvt_tau_109.px"	"5. Income recipients and taxable incomes by major region and income subject to state taxation, 2013, EUR 1000"	"tul/tvt/2013"
"100_tvt_tau_110.px"	"6. Number, incomes and taxes of individuals by sex, age and income subject to state taxation, 2013, EUR 1000"	"tul/tvt/2013"
"110_tvt_tau_111.px"	"7. Number of spouses and taxable incomes by husbands and wifes income-class 2013, EUR 1000"	"tul/tvt/2013"
"120_tvt_tau_112.px"	"8. Number of income recipients, taxable incomes and taxes 2005-2013, "	"tul/tvt/2013"
"010_velk_tau_101.px"	"1. Debts of household-dwelling units by age and region 2002-2014"	"tul/velk"
"020_velk_tau_102.px"	"2. Debts of household-dwelling units by structure of household and  major region 2002-2014"	"tul/velk"
"020_velk_tau_102_en.px"	"2. Debts of household-dwelling units by structure of household and  major region 2002-2011"	"tul/velk"
"030_velk_tau_103.px"	"3. Debts of household-dwelling units by mucipalities 2002-2014"	"tul/velk"
"040_velk_tau_104.px"	"4. Debts of household-dwelling units by debt class, age of reference person and major region 2002-2014"	"tul/velk"
"050_velk_tau_105.px"	"5. Household-dwelling units with debt by age and rate of indebtedness 2002-2013"	"tul/velk"
"060_velk_tau_106.px"	"6. Debts of household-dwelling units by age of reference person and number of children 2002-2014"	"tul/velk"
"070_velk_tau_107.px"	"7. Household-dwelling units with housing loan by age of reference person, major region and rate of indebtedness 2002-2013"	"tul/velk"
"080_velk_tau_108.px"	"8. Debts of persons by age, sex and major region 2002-2014"	"tul/velk"
"090_velk_tau_109.px"	"9. Debts of household-dwelling units by age of reference person and structure of household and debt class 2002-2014"	"tul/velk"
"100_velk_tau_110.px"	"10. Debts of persons with study loans by age and major region 2002-2014"	"tul/velk"
"110_velk_tau_111.px"	"11. Debts of household-dwelling units with debt by age of reference person, interest class and major region 2002-2014"	"tul/velk"
"120_velk_tau_112.px"	"12. Debts of household-dwelling units by income decile groups, mean 2002-2013"	"tul/velk"
"130_velk_tau_113.px"	"13. Household-dwelling units with housing loan by age and major region 2002-2014"	"tul/velk"
"010_vtutk_tau_101.px"	"1 Assets, liabilities and income of households by age of reference person in 1987 - 2013"	"tul/vtutk"
"020_vtutk_tau_102.px"	"2 Assets, liabilities and income of households by household type in 1987 - 2013"	"tul/vtutk"
"030_vtutk_tau_103.px"	"3 Assets, liabilities and income of households by income decile group in 1987 - 2013"	"tul/vtutk"
"040_vtutk_tau_104.px"	"4 Assets, liabilities and income of households by net wealth decile group in 1987 - 2013"	"tul/vtutk"
"050_vtutk_tau_105.px"	"5 Assets, liabilities and income of households by gross wealth decile group in 1987 - 2013"	"tul/vtutk"
"060_vtutk_tau_106.px"	"6 Assets, liabilities and income of households by socioeconomic group in 1987 - 2013"	"tul/vtutk"
"070_vtutk_tau_107.px"	"7 Assets, liabilities and income of households by NUTS2 region in 1987 - 2013"	"tul/vtutk"
"080_vtutk_tau_108.px"	"8 Assets, liabilities and income of households by housing tenure status in 1987 - 2013"	"tul/vtutk"
"090_vtutk_tau_109_en.px"	"Assets, liabilities and income of households by age of reference person in 1987-2009, EUR per household"	"tul/vtutk"
"100_vtutk_tau_110_en.px"	"Assets, liabilities and income of households by household's stage of life in 1987-2009, EUR per household"	"tul/vtutk"
"110_vtutk_tau_111_en.px"	"Assets, liabilities and income of households by gross wealth decile in 1987-2009, EUR per household"	"tul/vtutk"
"120_vtutk_tau_112_en.px"	"Assets, liabilities and income of households by socio-economic group in 1987-2009, EUR per household"	"tul/vtutk"
"140_vtutk_tau_114_en.px"	"Assets, liabilities and income of households by major regions in 1987-2009, EUR per household"	"tul/vtutk"
"150_vtutk_tau_115_en.px"	"Assets, liabilities and income of households by main regional centres in 1987-2009, EUR per household"	"tul/vtutk"
"160_vtutk_tau_116_en.px"	"Assets, liabilities and income of households by tenure status of the household's dwelling in 1987-2009, EUR per household"	"tul/vtutk"
"010_tobarom_tau_101.px"	"Membership in trade unions and unemployment funds, 20022013"	"tym/tobarom"
"010_tyonv_tau_100.px"	"Those difficult to employ (structural unemployment)"	"tym/tyonv"
"025_tyokay_2013_03_2014-12-16_tau_103.px"	"025 - Population by main type of activity, nationality, occupational status, sex and year 2000-2013*"	"tym/tyoolot"
"010_tyti_tau_102.px"	"010. Population by labour force status, sex, and age"	"tym/tyti"
"015_tyti_tau_110.px"	"015. Population aged 15-74 by labour force status, sex and major region"	"tym/tyti"
"017_tyti_tau_119.px"	"017. Population by labour force status, persons in disguised unemployment and underemployed persons by sex and age"	"tym/tyti"
"020_tyti_tau_104.px"	"020. Employees and self-employed persons aged 15-74"	"tym/tyti"
"030_tyti_tau_106.px"	"030. Employed persons and employees aged 15-74 and hours actually worked by employed persons and employees by industry (TOL 2008 version 8)"	"tym/tyti"
"040_tyti_tau_107.px"	"040. Employees aged 15-74 by type of employment relationship and sex"	"tym/tyti"
"050_tyti_tau_101.px"	"050. Population by labour force status, sex and age (5 yr)"	"tym/tyti"
"060_tyti_tau_109.px"	"060. Population aged 15-74 by labour force status and region (2011)"	"tym/tyti"
"061_tyti_tau_118.px"	"061. Participation of young people (15-29) in education and the labour market by sex and age"	"tym/tyti"
"063_tyti_tau_111.px"	"063. Employed persons aged 15-74 by educational level and sex"	"tym/tyti"
"065_tyti_tau_108.px"	"065. Employed persons and employees aged 15-74 and hours actually worked by employed persons and employees by industry (TOL 2008) and sex"	"tym/tyti"
"070_tyti_tau_112.px"	"070. Employed persons and employees aged 15-74 by employer sector and industry (TOL 2008)"	"tym/tyti"
"100_tyti_tau_115.px"	"100. Employed persons aged 15-74 by occupation (Classification of Occupations 2001) and sex"	"tym/tyti"
"110_euvaa_2004_2009-02-27_tau_103_en.px"	"Age distribution of candidates by sex and party in European Parliament elections in 2004"	"vaa/euvaa/2004_01"
"410_euvaa_2004_2009-06-01_tau_123_en.px"	"European Parliament elections 2004, candidates"	"vaa/euvaa/2004_01"
"420_euvaa_2004_2009-04-28_tau_124_en.px"	"Candidates and votes cast for them by party and constituency in European Parliament elections 2004"	"vaa/euvaa/2004_01"
"430_euvaa_2004_2009-02-27_tau_125_en.px"	"Number of votes cast for the candidates by order of magnitude and comparison figure, those indicated with * were elected"	"vaa/euvaa/2004_01"
"440_euvaa_2004_2009-02-27_tau_126_en.px"	"Elected members of European Parliament and number of votes cast for them by municipality in 2004"	"vaa/euvaa/2004_01"
"610_euvaa_2004_2009-06-01_tau_137_en.px"	"European Parliament elections 2004, data on voting"	"vaa/euvaa/2004_01"
"620_euvaa_2004_2009-03-03_tau_138_en.px"	"European Parliament elections 2004, support for parties"	"vaa/euvaa/2004_01"
"630_euvaa_2004_2009-04-28_tau_138_en.px"	"Number and percentage of votes cast for the parties by municipality, voting turnout, invalid ballots and advance voters in 2004 and change from the previous European Parliament elections"	"vaa/euvaa/2004_01"
"640_euvaa_2004_2009-04-28_tau_139_en.px"	"Persons entitled to vote, persons who voted and advance voters by sex and municipality in European Parliament elections in 2004 and 1999"	"vaa/euvaa/2004_01"
"410_euvaa_2009_2014-05-26_tau_123.px"	"2.1. European Parliament elections 2009, candidates"	"vaa/euvaa/2009_01"
"410_euvaa_tau_123_en.px"	"European Parliament elections 2009, candidates"	"vaa/euvaa/2009_01"
"420_euvaa_2009_2014-05-26_tau_124.px"	"2.2. Candidates and votes cast for them by party and constituency in European Parliament elections 2009"	"vaa/euvaa/2009_01"
"420_euvaa_tau_124_en.px"	"Candidates and votes cast for them by party and constituency in European Parliament elections 2009"	"vaa/euvaa/2009_01"
"430_euvaa_2009_2014-05-26_tau_125.px"	"2.3. Number of votes cast for the candidates by order of magnitude and comparison figure, those indicated with * were elected"	"vaa/euvaa/2009_01"
"430_euvaa_tau_125_en.px"	"Number of votes cast for the candidates by order of magnitude and comparison figure, those indicated with * were elected"	"vaa/euvaa/2009_01"
"440_euvaa_2009_2014-05-26_tau_126.px"	"2.4. Elected members of European Parliament and number of votes cast for them by municipality in 2009"	"vaa/euvaa/2009_01"
"440_euvaa_tau_126_en.px"	"Elected members of European Parliament and number of votes cast for them by municipality in 2009"	"vaa/euvaa/2009_01"
"610_euvaa_2009_2010-06-10_tau_137_en.px"	"European Parliament elections 2009, data on voting"	"vaa/euvaa/2009_01"
"610_euvaa_2009_2014-05-26_tau_137.px"	"2.5. European Parliament elections 2009, data on voting"	"vaa/euvaa/2009_01"
"620_euvaa_2009_2014-05-26_tau_138.px"	"2.6. European Parliament elections 2009, support for parties"	"vaa/euvaa/2009_01"
"620_euvaa_tau_138_en.px"	"European Parliament elections 2009, support for parties"	"vaa/euvaa/2009_01"
"630_euvaa_2009_2014-05-26_tau_138.px"	"2.7. Number and percentage of votes cast for the parties by municipality, voting turnout, invalid ballots and advance voters in 2009 and change from the previous European Parliament elections"	"vaa/euvaa/2009_01"
"630_euvaa_tau_138_en.px"	"Number and percentage of votes cast for the parties by municipality, voting turnout, invalid ballots and advance voters in 2009 and change from the previous European Parliament elections"	"vaa/euvaa/2009_01"
"640_euvaa_2009_2014-05-26_tau_139.px"	"2.8. Persons entitled to vote, persons who voted and advance voters by sex and municipality in European Parliament elections in 2009 and 2004"	"vaa/euvaa/2009_01"
"640_euvaa_2009_tau_139_en.px"	"Persons entitled to vote, persons who voted and advance voters by sex and municipality in European Parliament elections in 2009 and 2004"	"vaa/euvaa/2009_01"
"810_euvaa_tau_150_en.px"	"European Parliament elections 2009, analysis"	"vaa/euvaa/2009_01"
"910_euvaa_2009_2010-06-10_tau_160_en.px"	"Voters who cast their ballots at Finnish embassies and ships by sex in the European Parliament elections 2009"	"vaa/euvaa/2009_01"
"910_euvaa_2009_2014-05-26_tau_160.px"	"2.9. Voters who cast their ballots at Finnish embassies and ships by sex in the European Parliament elections 2009"	"vaa/euvaa/2009_01"
"920_euvaa_2009_2010-06-10_tau_161_en.px"	"Advance voters by polling station and constituency in the European Parliament elections 2009"	"vaa/euvaa/2009_01"
"920_euvaa_2009_2014-05-26_tau_161.px"	"2.10. Advance voters by polling station and constituency in the European Parliament elections 2009"	"vaa/euvaa/2009_01"
"930_euvaa_2009_2010-06-10_tau_162_en.px"	"Discarded ballots by cause and constituency in the European Parliament elections 2009"	"vaa/euvaa/2009_01"
"930_euvaa_2009_2014-05-26_tau_162.px"	"2.11. Discarded ballots by cause and constituency in the European Parliament elections 2009"	"vaa/euvaa/2009_01"
"410_euvaa_2014_2014-06-11_tau_123.px"	"2.1. European Parliament elections 2014, candidates"	"vaa/euvaa/2014_01"
"420_euvaa_2014_2014-06-11_tau_124.px"	"2.2. Candidates and votes cast for them by party and constituency in European Parliament elections 2014"	"vaa/euvaa/2014_01"
"430_euvaa_2014_2014-06-11_tau_125.px"	"2.3. Number of votes cast for the candidates by order of magnitude and comparison figure and election status in European Parliament elections 2014"	"vaa/euvaa/2014_01"
"440_euvaa_2014_2014-06-11_tau_126.px"	"2.4. Elected members of European Parliament and number of votes cast for them by municipality in 2014"	"vaa/euvaa/2014_01"
"610_euvaa_2014_2014-06-11_tau_137.px"	"2.5. European Parliament elections 2014, data on voting"	"vaa/euvaa/2014_01"
"620_euvaa_2014_2014-06-11_tau_138.px"	"2.6. European Parliament elections 2014, support for parties"	"vaa/euvaa/2014_01"
"630_euvaa_2014_2014-06-11_tau_138.px"	"2.7. Number and percentage of votes cast for the parties by municipality, voting turnout, invalid ballots and advance voters in 2014 and change from the previous European Parliament elections"	"vaa/euvaa/2014_01"
"640_euvaa_2014_2014-06-11_tau_139.px"	"2.8. Persons entitled to vote, persons who voted and advance voters by sex and municipality in European Parliament elections in 2014 and 2009"	"vaa/euvaa/2014_01"
"930_euvaa_2014_2014-06-11_tau_162.px"	"2.11. Discarded ballots by cause and constituency in the European Parliament elections 2014"	"vaa/euvaa/2014_01"
"010_euvaa_2014_2014-06-11_tau_101.px"	"1.1. European Parliament elections 1996 to 2014, voting data"	"vaa/euvaa/euvaa_as"
"020_euvaa_2014_2014-06-11_tau_102.px"	"1.2. European Parliament elections 1996 to 2014, support for parties"	"vaa/euvaa/euvaa_as"
"km_ku_en.px"	"European Parliament elections 2014 - election map data"	"vaa/euvaa/euvaa_kar"
"110_evaa_tau_101_en.px"	"1. Age distribution of candidates by sex, party and constituency in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"120_evaa_tau_102_en.px"	"2. Data on voting in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"120_evaa_tau_104_en.px"	"2.2 Persons entitled to vote, persons who voted and advance voters by sex and municipality in Parliamentary elections in 2011 and 2007"	"vaa/evaa/evaa_2011"
"120_evaa_tau_105_en.px"	"2.3 Discarded ballots by cause and constituency in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"130_evaa_tau_103_en.px"	"3. Support for parties in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"140_evaa_tau_104_en.px"	"4. Numbers of votes cast for the parties and voting turnout by municipality in Parliamentary elections 2011 and change from the previous elections"	"vaa/evaa/evaa_2011"
"150_evaa_tau_105_en.px"	"5. Numbers of votes cast for the candidates by order of magnitude and comparison figure, those indicated with * were elected"	"vaa/evaa/evaa_2011"
"160_evaa_tau_106_en.px"	"6. Age distribution of elected MPs by sex, party and constituency in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"170_evaa_tau_170_en.px"	"7.1 Helsinki constituency, Candidates by municipality and voting district in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"171_evaa_tau_171_en.px"	"7.2 Uusimaa constituency, Candidates by municipality and voting district in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"172_evaa_tau_172_en.px"	"7.3 Varsinais-Suomi constituency, Candidates by municipality and voting district in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"173_evaa_tau_173_en.px"	"7.4 Satakunta constituency, Candidates by municipality and voting district in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"174_evaa_tau_174_en.px"	"7.5 Hme constituency, Candidates by municipality and voting district in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"175_evaa_tau_175_en.px"	"7.6 Pirkanmaa constituency, Candidates by municipality and voting district in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"176_evaa_tau_176_en.px"	"7.7 Kymi constituency, Candidates by municipality and voting district in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"177_evaa_tau_177_en.px"	"7.8 South Savo constituency, Candidates by municipality and voting district in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"178_evaa_tau_178_en.px"	"7.9 North Savo constituency, Candidates by municipality and voting district in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"179_evaa_tau_179_en.px"	"7.10 North Karelia constituency, Candidates by municipality and voting district in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"180_evaa_tau_180_en.px"	"7.11 Vaasa constituency, Candidates by municipality and voting district in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"181_evaa_tau_181_en.px"	"7.12 Central Finland constituency, Candidates by municipality and voting district in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"182_evaa_tau_182_en.px"	"7.13 Oulu constituency, Candidates by municipality and voting district in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"183_evaa_tau_183_en.px"	"7.14 Lapland constituency, Candidates by municipality and voting district in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"184_evaa_tau_184_en.px"	"7.15 Region of land constituency, Candidates by municipality and voting district in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"185_evaa_tau_101_en.px"	"8.1 Electoral alliances and votes cast per electoral alliance by constituency in Parliamentary elections in 2011"	"vaa/evaa/evaa_2011"
"186_evaa_tau_102_en.px"	"8.2 The smallest number of votes and comparison figure by which a candidate was elected by party and constituency in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"190_evaa_tau_101_en.px"	"9.1 Advance voters by gender, polling station and constituency in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"190_evaa_tau_102_en.px"	"9.2 Voters who cast their ballots at Finnish embassies and ships by sex in Parliamentary elections 2011"	"vaa/evaa/evaa_2011"
"110_evaa_tau_101.px"	"1. Age distribution of candidates by sex, party and constituency in Parliamentary elections 2015"	"vaa/evaa/evaa_2015"
"120_evaa_tau_102.px"	"2. Data on voting in Parliamentary elections 2015"	"vaa/evaa/evaa_2015"
"120_evaa_tau_103.px"	"2.1 Persons entitled to vote, persons who voted and advance voters by sex and constituency in Parliamentary elections in 2015"	"vaa/evaa/evaa_2015"
"120_evaa_tau_104.px"	"2.2 Persons entitled to vote, persons who voted and advance voters by sex and municipality in Parliamentary elections in 2015 and 2011"	"vaa/evaa/evaa_2015"
"120_evaa_tau_105.px"	"2.3. Discarded ballots by cause and constituency in the Parliamentary elections 2015"	"vaa/evaa/evaa_2015"
"130_evaa_tau_103.px"	"3. Support for parties in Parliamentary elections 2015"	"vaa/evaa/evaa_2015"
"140_evaa_tau_104.px"	"4. Numbers of votes cast for the parties and voting turnout by municipality in Parliamentary elections 2015 and change from the previous elections"	"vaa/evaa/evaa_2015"
"150_evaa_tau_105.px"	"5. Numbers of votes cast for the candidates by order of magnitude and comparison figure"	"vaa/evaa/evaa_2015"
"160_evaa_tau_106.px"	"6. Age distribution of elected MPs by sex, party and constituency in Parliamentary elections 2015"	"vaa/evaa/evaa_2015"
"170_evaa_tau_170.px"	"7.1 Helsinki constituency, Candidates by municipality and voting district in Parliamentary elections 2015"	"vaa/evaa/evaa_2015"
"171_evaa_tau_171.px"	"7.2 Uusimaa constituency, Candidates by municipality and voting district in Parliamentary elections 2015"	"vaa/evaa/evaa_2015"
"172_evaa_tau_172.px"	"7.3 Varsinais-Suomi constituency, Candidates by municipality and voting district in Parliamentary elections 2015"	"vaa/evaa/evaa_2015"
"173_evaa_tau_173.px"	"7.4 Satakunta constituency, Candidates by municipality and voting district in Parliamentary elections 2015"	"vaa/evaa/evaa_2015"
"174_evaa_tau_174.px"	"7.5 Hme constituency, Candidates by municipality and voting district in Parliamentary elections 2015"	"vaa/evaa/evaa_2015"
"175_evaa_tau_175.px"	"7.6 Pirkanmaa constituency, Candidates by municipality and voting district in Parliamentary elections 2015"	"vaa/evaa/evaa_2015"
"176_evaa_tau_176.px"	"7.7 Southeast Finland constituency, Candidates by municipality and voting district in Parliamentary elections 2015"	"vaa/evaa/evaa_2015"
"177_evaa_tau_177.px"	"7.8 Savo-Karelia constituency, Candidates by municipality and voting district in Parliamentary elections 2015"	"vaa/evaa/evaa_2015"
"178_evaa_tau_178.px"	"7.9 Vaasa constituency, Candidates by municipality and voting district in Parliamentary elections 2015"	"vaa/evaa/evaa_2015"
"179_evaa_tau_179.px"	"7.10 Central Finland constituency, Candidates by municipality and voting district in Parliamentary elections 2015"	"vaa/evaa/evaa_2015"
"180_evaa_tau_180.px"	"7.11 Oulu constituency, Candidates by municipality and voting district in Parliamentary elections 2015"	"vaa/evaa/evaa_2015"
"181_evaa_tau_181.px"	"7.12 Lapland constituency, Candidates by municipality and voting district in Parliamentary elections 2015"	"vaa/evaa/evaa_2015"
"182_evaa_tau_182.px"	"7.13 Region of land constituency, Candidates by municipality and voting district in Parliamentary elections 2015"	"vaa/evaa/evaa_2015"
"185_evaa_tau_101.px"	"8.1 Electoral alliances and votes cast per electoral alliance by constituency in Parliamentary elections in 2015"	"vaa/evaa/evaa_2015"
"186_evaa_tau_102.px"	"8.2 The smallest number of votes and comparison figure by which a candidate was elected by party and constituency in Parliamentary elections 2015"	"vaa/evaa/evaa_2015"
"010_evaa_tau_110.px"	"Parliamentary elections 1983-2015, data on voting"	"vaa/evaa/evaa_as"
"020_evaa_tau_120.px"	"Parliamentary elections 1983-2015, support for parties"	"vaa/evaa/evaa_as"
"030_evaa_tau_103.px"	"Voting turnout of Finnish citizens resident in Finland in the Parliamentary Elections in 1908-2015"	"vaa/evaa/evaa_as"
"km_ku_en.px"	"1. Election map data by municipality - Parliamentary elections 2015"	"vaa/evaa/evaa_kar_2015"
"km_vp_en.px"	"2. Election map data by constituency - Parliamentary elections 2015"	"vaa/evaa/evaa_kar_2015"
"Vp01_hels_en.px"	"3.1 Helsinki constituency, elected candidates share of voting rights by municipality in Parliamentary elections 2015"	"vaa/evaa/evaa_kar_2015"
"Vp02_uusi_en.px"	"3.2 Uusimaa constituency, elected candidates share of voting rights by municipality in Parliamentary elections 2015"	"vaa/evaa/evaa_kar_2015"
"Vp03_vars_en.px"	"3.3 Varsinais-Suomi constituency, elected candidates share of voting rights by municipality in Parliamentary elections 2015"	"vaa/evaa/evaa_kar_2015"
"Vp04_sata_en.px"	"3.4 Satakunta constituency, elected candidates share of voting rights by municipality in Parliamentary elections 2015"	"vaa/evaa/evaa_kar_2015"
"Vp05_ahve_en.px"	"3.5 Region of land constituency, elected candidates share of voting rights by municipality in Parliamentary elections 2015"	"vaa/evaa/evaa_kar_2015"
"Vp06_hame_en.px"	"3.6 Hme constituency, elected candidates share of voting rights by municipality in Parliamentary elections 2015"	"vaa/evaa/evaa_kar_2015"
"Vp07_pirk_en.px"	"3.7 Pirkanmaa constituency, elected candidates share of voting rights by municipality in Parliamentary elections 2015"	"vaa/evaa/evaa_kar_2015"
"Vp08_kaak_en.px"	"3.8 Southeast Finland constituency, elected candidates share of voting rights by municipality in Parliamentary elections 2015"	"vaa/evaa/evaa_kar_2015"
"Vp09_saka_en.px"	"3.9 Savo-Karelia constituency, elected candidates share of voting rights by municipality in Parliamentary elections 2015"	"vaa/evaa/evaa_kar_2015"
"Vp10_vaas_en.px"	"3.10 Vaasa constituency, elected candidates share of voting rights by municipality in Parliamentary elections 2015"	"vaa/evaa/evaa_kar_2015"
"Vp11_kesu_en.px"	"3.11 Central Finland constituency, elected candidates share of voting rights by municipality in Parliamentary elections 2015"	"vaa/evaa/evaa_kar_2015"
"Vp12_oulu_en.px"	"3.12 Oulu constituency, elected candidates share of voting rights by municipality in Parliamentary elections 2015"	"vaa/evaa/evaa_kar_2015"
"Vp13_lapp_en.px"	"3.13 Lapland constituency, elected candidates share of voting rights by municipality in Parliamentary elections 2015"	"vaa/evaa/evaa_kar_2015"
"xx1_paak_en.px"	"4.1. Election map data by voting district in the Parliamentary elections 2015, Greater Helsinki region."	"vaa/evaa/evaa_kar_2015"
"xx2_tamp_en.px"	"4.2. Election map data by voting district in the Parliamentary elections 2015, Tampere."	"vaa/evaa/evaa_kar_2015"
"xx3_oulu_en.px"	"4.3. Election map data by voting district in the Parliamentary elections 2015, Oulu."	"vaa/evaa/evaa_kar_2015"
"xx4_turk_en.px"	"4.4. Election map data by voting district in the Parliamentary elections 2015, Turku."	"vaa/evaa/evaa_kar_2015"
"xx5_jyva_en.px"	"4.5. Election map data by voting district in the Parliamentary elections 2015, Jyvskyl."	"vaa/evaa/evaa_kar_2015"
"xx6_kuop_en.px"	"4.6. Election map data by voting district in the Parliamentary elections 2015, Kuopio."	"vaa/evaa/evaa_kar_2015"
"xx7_laht_en.px"	"4.7. Election map data by voting district in the Parliamentary elections 2015, Lahti."	"vaa/evaa/evaa_kar_2015"
"xx8_kouv_en.px"	"4.8. Election map data by voting district in the Parliamentary elections 2015, Kouvola."	"vaa/evaa/evaa_kar_2015"
"xx9_pori_en.px"	"4.9. Election map data by voting district in the Parliamentary elections 2015, Pori."	"vaa/evaa/evaa_kar_2015"
"020_kvaa_2004_tau_101_en.px"	"Number of candidates by party, constituency and type of municipality in Municipal elections 2004"	"vaa/kvaa/2004_02"
"020_kvaa_2004_tau_102_en.px"	"Age and sex distribution of candidates by party in Municipal elections 2004"	"vaa/kvaa/2004_02"
"020_kvaa_2004_tau_103_en.px"	"Age distribution of candidates by party and sex in Municipal elections 2004"	"vaa/kvaa/2004_02"
"020_kvaa_2004_tau_104_en.px"	"Age distribution of candidates by constituency and sex in Municipal elections 2004"	"vaa/kvaa/2004_02"
"020_kvaa_2004_tau_105_en.px"	"Number and average age of candidates by party, constituency and municipality in Municipal elections 2004"	"vaa/kvaa/2004_02"
"030_kvaa_2004_tau_101_en.px"	"Candidates by municipality in Municipal elections 2004, Helsinki constituency"	"vaa/kvaa/2004_03"
"030_kvaa_2004_tau_102_en.px"	"Candidates by municipality in Municipal elections 2004, Uusimaa constituency"	"vaa/kvaa/2004_03"
"030_kvaa_2004_tau_103_en.px"	"Candidates by municipality in Municipal elections 2004, Varsinais-Suomi constituency"	"vaa/kvaa/2004_03"
