"ID"	"Label"
"HIGH_AGLINK_2013"	"OECD-FAO Agricultural Outlook 2013-2022"
"AEO2012_CH5_TAB3"	"2012 Table 5.3: Corruption perception index by transparency international 2010-2012"
"HIGH_AGLINK_2014"	"OECD-FAO Agricultural Outlook 2014-2023"
"AEOREV2015"	"AEO Revenue Statistics, 2015"
"HIGH_AGLINK_2015"	"OECD-FAO Agricultural Outlook 2015-2024"
"MON20113_4EE"	"2011 K) Emerging Economies: Total Support Estimate by country"
"EO24_VINTAGE"	"Economic Outlook No 24 - December 1978 - Annual Projections for OECD Countries"
"EO05_VINTAGE"	"Economic Outlook No 05 - June 1969 - Annual Projections for OECD Countries"
"EO64_MAIN"	"Economic Outlook No 64 - December 1998 - Annual Projections for OECD Countries"
"REG_LAB_TL2"	"Labour Statistics"
"REG_LAB_TL3"	"Regional Labour Market TL3"
"ELSPENSIONS"	"ELS Pensions"
"FDI_FLOW_IND"	"FDI financial flows by industry BMD4"
"AEO11_COUNTRYNOTES_TAB5_EN"	"Table 5: Current account (percentage of GDP)"
"EO90_INTERNET"	"Economic Outlook No 90 - December 2011 - OECD Annual Projections"
"PARTNER"	"Trade in value by partner countries"
"EO19_VINTAGE"	"Economic Outlook No 19 - June 1976 - Annual Projections for OECD Countries"
"LAB_REG_VAC"	"Registered Unemployed and Job Vacancies"
"CSPCUBE"	"Country statistical profiles"
"AEO2012_CH2_FIG7"	"2012 Figure 2.7: Remittance flows per African subregion"
"AEO2012_CH2_FIG8"	"2012 Figure 2.8: ODA levels to Africa have maintained levels through the international crisis"
"AEO2012_CH2_FIG6"	"2012 Figure 2.6: Portfolio investments compared to FDI in Africa (2000-11)"
"AEO11_OVERVIEW_CHAPTER2_FIG4_EN"	"Figure 2.4: Net ODA disbursements to Africa 2000-09 (billion USD, current)"
"IPM_STIO"	"Overview of national innovation policy mix"
"AEO2012_CH2_FIG9"	"2012 Figure 2.9: Tax revenues in Africa represent an increasing share of GDP during the last decade"
"RPOP"	"Total population by sex and age"
"RD_ACTIVITY"	"R-D expenditure by sector of performance and type of R-D"
"AEO2012_CH2_FIG4"	"2012 Figure 2.4: Oil-importing countries attracted more FDI as a share of GDP than oil-exporting...."
"AEO2012_CH2_FIG2"	"2012 Figure 2.2: FDI overtook ODA in 2005, but is below its 2008 peak"
"AEO2012_CH2_TAB1"	"2012 Table 2.1: Summary of external financial flows and tax receipts in Africa (2000-12)  "
"AEO11_COUNTRYNOTES_TAB1_EN"	"Table 1: Macroeconomic indicators"
"AEO11_OVERVIEW_CHAPTER1_FIG8_EN"	"Figure 1.11: Copper and aluminium prices (base January 2000 = 100)"
"GENDER"	"Aid projects targeting gender equality and womens empowerment (CRS)"
"TABLE4_AEO2013_V2"	"Table 4: Current Account (percentage of GDP)"
"TRANS_STAN_KARINE"	"STAN data----Karine"
"REVHON"	"Details of Tax Revenue - Honduras"
"PT_CH2_FIG2"	"2012 Figura 2.2: O IDE ultrapassou a APD em 2005, mas est abaixo do pico atingido em 2008"
"PT_CH2_FIG4"	"2012 Figura 2.4: Os pases importadores de petrleo atraram mais IDE em % do PIB do que os pas...."
"EO89_INTERNET"	"Economic Outlook No 89 - June 2011 - Annual Projections for OECD Countries"
"WATER_TREAT"	"Wastewater treatment (% population connected)"
"PT_FIG1_E_AEO2013"	"Figura1:Crescimento do PIB real (E) 2013 "
"PT_CH2_FIG6"	"2012 Figura 2.6: Investimento em carteira versus IDE em frica (2000-2011)"
"ULC_EEQ"	"Unit labour costs and labour productivity (employment based), Total economy"
"TOURISM_INBOUND"	"Inbound tourism"
"EO87_FLASHFILE_EO87"	"Economic Outlook No 87 - June 2010 - Flash file"
"ULC_ANN"	"Unit Labour Costs - Annual Indicators"
"WATER_DISCHARGE"	"Generation and discharge of wastewater"
"KEY_STIO"	"Key figures"
"GIDDB2012"	"Gender, Institutions and Development Database 2012 (GID-DB)"
"MON2012TSE_EE"	"2012 C) Emerging Economies: Estimate of support to agriculture"
"MON2012AANRI"	"2012 X) OECD countries :  Payments made on the basis of area, animal numbers, receipts or income"
"SHA"	"Health expenditure and financing"
"AEO11_OVERVIEW_CHAPTER1_FIG4_EN"	"Figure 1.4: Terms of trade in selected resource-poor countries"
"FIN_IND_FBS"	"Financial Indicators  Stocks"
"WSECTOR"	"Generation of primary waste by sector (thousand tonnes)"
"SNA_TABLE8_SNA93"	"8. Capital formation by activity, SNA93"
"STAN"	"STAN Database for Structural Analysis ed2005"
"EO01_VINTAGE"	"Economic Outlook No 01 - June 1967 - Annual Projections for OECD Countries"
"MON2011TSE_O"	"2011 A) OECD : Estimate of support to agriculture"
"DACSECTOR"	"GeoBook: ODA by sector  bilateral commitments by donor and recipient"
"EO64_TRADE"	"Economic Outlook No 64 - December 1998 - Annual Trade and Payments Projections"
"GID2"	"Gender, Institutions and Development Database 2009 (GID-DB)"
"EO20_VINTAGE"	"Economic Outlook No 20 - December 1976 - Annual Projections for OECD Countries"
"DP_STAGING"	"Staging Cube"
"FDI_FLOW_INDUSTRY"	"FDI flows by industry"
"ITF_ROAD_ACCIDENTS"	"Road injury accidents"
"AEO11_OVERVIEW_CHAPTER1_FIG13_PT"	"Figura 1.16: Contas correntes e equilbrios fiscais nos pases importadores de petrleo"
"MULTISYSTEM"	"Members' total use of the multilateral system"
"QASA_TABLE801"	"Non-financial accounts by economic sector (Tables 0119, 0801)"
"AEO11_INDEPTH_CHAPTER6_TAB3_PT"	"Tabela 6.3: Fluxos de IDE para alguns pases africanos na ltima dcada, por pas de origem (em ...."
"FDI_BOP_IIP"	"FDI series of BOP and IIP aggregates"
"EO85_FLASHFILE_EO85"	"Economic Outlook No 85 - June 2009 - Flash file"
"EO88_FLASHFILE_EO88"	"Economic Outlook No 88 - December 2010 - Flash file"
"GOV_DEBT"	"Central Government Debt"
"AEO11_OVERVIEW_CHAPTER2_TAB1_EN"	"Table 2.1: FDI flows to African regions 2005-10 (billion USD, current)"
"ITF_INV-MTN_DATA"	"Transport infrastructure investment and maintenance spending"
"GOV_2015"	"Government at a Glance - 2015 edition"
"EO38_VINTAGE"	"Economic Outlook No 38 - December 1985 - Annual Projections for OECD Countries"
"PT_FIG1_S_AEO2013"	"Figura1:Crescimento do PIB real (S) 2013 "
"MON2012AANRI_EE"	"2012 Y) Emerging Economies:  Payments made on the basis of area, animal numbers, receipts or income"
"GOV_2013"	"Government at a Glance - 2013 edition "
"FIGURE2_AEO2013_V2"	"Figure 2: Stock of total external debt and debt service 2013"
"TABLE7B"	"Aid (ODA) tying status [DAC7b]"
"EPL_T"	"Strictness of employment protection  temporary contracts"
"PT_FIG1_C_AEO2013"	"Figura1:Crescimento do PIB real (C) 2013 "
"EPL_R"	"Strictness of employment protection  individual dismissals (regular contracts)"
"PT_FIG1_N_AEO2013"	"Figura1:Crescimento do PIB real (N) 2013 "
"EO95_LTB"	"Economic Outlook No 95 - May 2014 - Long-term baseline projections"
"EO91_INTERNET"	"Economic Outlook No 91 - June 2012 - OECD Annual Projections"
"EO28_VINTAGE"	"Economic Outlook No 28 - December 1980 - Annual Projections for OECD Countries"
"AEO11_OVERVIEW_CHAPTER5_TAB3_PT"	"Tabela 5.3: ndice de Percepo da Corrupo "
"FDI_INC_CTRY"	"FDI income by partner country BMD4"
"REVBAR"	"Details of Tax Revenue - Barbados"
"EO41_VINTAGE"	"Economic Outlook No 41 - June 1987 - Annual Projections for OECD Countries"
"7HA_A_Q"	"Households' financial and non-financial assets and liabilities - Annual and Quarterly"
"GOV_2011"	"Government at a Glance - 2011 edition "
"TEC2_REV4"	"II - TEC by Top enterprises"
"EO26_VINTAGE"	"Economic Outlook No 26 - December 1979 - Annual Projections for OECD Countries"
"EO67_TRADE"	"Economic Outlook No 67 - June 2000 - Annual Trade and Payments Projections"
"MEI_BOP"	"Balance of Payments (MEI)"
"LEVEL"	"Labour productivity levels in the total economy"
"REVMEX"	"Details of Tax Revenue - Mexico"
"MON2011AANRI_EE"	"2011 Y) Emerging Economies:  Payments made on the basis of area, animal numbers, receipts or income"
"RNENTAGE"	"New entrants by sex and age"
"FISH_NLF"	"National landings in foreign ports"
"AMNE_OUT_PARTNER"	"Outward activity of multinationals by country of location - ISIC Rev 4"
"MON2014_REFERENCE_TABLE"	"2014 ) Monitoring and evaluation : Reference Tables"
"MON20113_7"	"2011 P) OECD countries : Composition of General Services Support Estimate"
"MON20113_6"	"2011 N) OECD countries : Characteristics of policy support by country"
"AV_AN_WAGE"	"Average annual wages"
"ALFS_SUMTAB"	"ALFS Summary tables"
"SNA_TABLE620R"	"620. Financial accounts - non consolidated - SNA 2008"
"SNA_TABLE10_SNA93"	"10. Taxes and social contributions receipts, SNA93"
"REGION_DEMOGR"	"Regional Demography"
"MIG_NUP_RATES_GENDER"	"NUP rates by place of birth and sex"
"TABLE_I6"	"Table I.6. All-in average personal income tax rates at average wage by family type"
"TABLE_I7"	"Table I.7. Top statutory personal income tax rate and top marginal tax rates for employees"
"TABLE_I4"	"Table I.4. Marginal personal income tax and social security contribution rates on gross labour i...."
"TABLE_I5"	"Table I.5. Average personal income tax and social security contribution rates on gross labour income"
"TABLE_I2"	"Table I.2. Sub-central personal income tax rates-non-progressive systems"
"REGION_ECONOM"	"Regional Economy"
"TABLE_I3"	"Table I.3. Sub-central personal income tax rates-progressive systems"
"TABLE_I1"	"Table I.1. Central government personal income tax rates and thresholds"
"BERD_FUNDS_ISIC4"	"Business enterprise R-D expenditure by industry and by source of funds (ISIC 4)"
"TOURISM_NATIONAL_ECON"	"Internal tourism consumption"
"MON2011TSE"	"2011 B) OECD countries : Estimate of support to agriculture"
"MON20113_1"	"2011 D) OECD countries : Producer Support Estimate by country"
"MON20113_2"	"2011 F) OECD countries : Consumer Support Estimate by country"
"MON20113_3"	"2011 H) OECD countries : General Services Support Estimate by country"
"PATS_COOP"	"International co-operation in patents"
"MON20113_4"	"2011 J) OECD countries : Total Support Estimate by country"
"MON20113_5"	"2011 L) OECD countries : Composition of Producer Support Estimate by country"
"ITF_SHORT_TERM_INDIC"	"Short-term Indicators"
"BERD_STIO"	"Structural composition of BERD"
"FISH_NLD"	"National landings in domestic ports"
"ITF_PASSENGER_TRANSPORT"	"Passenger transport"
"SNA_TABLE750"	"750. General Government Debt - Maastricht"
"SNA_TABLE14A_SNA93"	"14A. Non-financial accounts by sectors, SNA93"
"SNA_TABLE710"	"710. Financial balance sheets - consolidated"
"AMNE_OUT"	"Outward activity of multinationals by industrial sector - ISIC Rev 4"
"TEC3_REV4"	"III - TEC by Partner zones and countries"
"STAN_IO_TOT_DOM_IMP"	"STAN Input-Output Total, Domestic and Imports"
"RSLACT"	"Revenue Statistics - Latin American Countries : Comparative tables"
"FTPTC_I"	"Incidence of FTPT employment - common definition"
"AEO11_INDEPTH_CHAPTER6_TAB11_PT"	"Tabela 6.11: Etipia, dvida pblica em percentagem do PIB"
"AEO11_OVERVIEW_CHAPTER1_FIG1_PT"	"Figura 1.1: Crescimento econmico em frica "
"7II_INDIC"	"Institutional investors indicators "
"FTPTC_D"	"FTPT employment based on a common definition"
"REVDEU"	"Details of Tax Revenue - Germany"
"AEO11_INDEPTH_CHAPTER6_FIG5_PT"	"Figura 6.5: Fluxos de IDE para frica 1995-2008"
"BLI2013"	"Better Life Index - Edition 2013"
"PGI_Q_F_TRNSCTN"	"Financial transactions - non-consolidated (Quarterly)"
"EO58_VINTAGE"	"Economic Outlook No 58 - December 1995 - Annual Projections for OECD Countries"
"SDBS_BDI_ISIC4"	"SDBS Business Demography Indicators (ISIC Rev. 4)"
"EO31_VINTAGE"	"Economic Outlook No 31 - June 1982 - Annual Projections for OECD Countries"
"ONRD_COST"	"Other national R&D expenditure by field of science and by type of cost"
"ALFS_POP_LABOUR"	"Population and Labour Force"
"LFS_D"	"LFS by sex and age"
"AEO11_INDEPTH_CHAPTER6_FIG8_PT"	"Figura 6.8: Exportaes africanas de produtos manufacturados por parceiros (1995-2009)"
"SNA_TABLE720"	"720. Financial balance sheets - non consolidated"
"PT_TABLE3_AEO2012"	"Tabela 3: Finanas Pblicas (em percentagem do PIB) 2012"
"REVGBR"	"Details of Tax Revenue - United Kingdom"
"EO51_VINTAGE"	"Economic Outlook No 51 - June 1992 - Annual Projections for OECD Countries"
"EO93_FLASHFILE_EO93"	"Economic Outlook No 93 - June 2013 - Flash file"
"EO94_INTERNET"	"Economic Outlook No 94 - November 2013 - OECD Annual Projections"
"PAT_DEV"	"Patents - Technology development"
"EO95_INTERNET"	"Economic Outlook No 95 - May 2014 - OECD Annual Projections"
"BLI2014"	"Better Life Index - Edition 2014"
"REF_TOTALRECPTS"	"Total receipts by country and region (ODA+OOF+private)"
"RIOMARKERS"	"Aid activities targeting Global Environmental Objectives"
"TABLE1_AEO"	"Table 1: Macroeconomic indicators NEW"
"GIDDB2014"	"Gender, Institutions and Development Database 2014 (GID-DB)"
"FDI_FLOW_CTRY"	"FDI financial flows by partner country BMD4"
"QASA_TABLE610R"	"Consolidated financial transactions by economic sector (Quarterly table 0610) - SNA 2008"
"EO27_VINTAGE"	"Economic Outlook No 27 - June 1980 - Annual Projections for OECD Countries"
"GSSE_2010"	"2010 -E- General Services Support Estimate by country"
"AEO11_INDEPTH_CHAPTER6_TAB6_EN"	"Table 6.6: Number of sectors in which emerging partners have significant trade with Africa (at l...."
"GOV"	"Government at a Glance"
"MUNW"	"Municipal waste, Generation and Treatment "
"QASA_TABLE610"	"Consolidated financial transactions by economic sector (Quarterly table 0610)"
"TXWDECOMP"	"Tax wedge decomposition "
"RWB"	"Regional Well-Being"
"MON2012CSCT"	"2012 V) OECD countries : Consumer Single Commodity Transfers"
"HEALTH_REAC"	"Health Care Resources"
"EO39_VINTAGE"	"Economic Outlook No 39 - June 1986 - Annual Projections for OECD Countries"
"GBAORD_NABS2007"	"Government budget appropriations or outlays for RD"
"REGION_INNOVATION"	"Regional Innovation"
"CPL"	"Monthly comparative price levels"
"MIG_EMP_EDUCATION"	"Employment rates by place of birth and educational attainment (25-64)"
"RGRADAGE"	"Graduates by age"
"AEOCN2015"	"AEO Country Notes Tables, 2015"
"TSEC5"	"V: TEC by commodity groups (CPC)"
"TABLE2A"	"Aid (ODA) disbursements to countries and regions [DAC2a]"
"CPA"	"Country Programmable Aid (CPA)"
"TSEC4"	"IV: TEC by number of partner countries"
"TSEC1"	"I: TEC by Size Classes"
"TSEC2"	"II: TEC by Top enterprises"
"TABLE2B"	"Other official flows (OOF)-disbursements [DAC2b]"
"AEO11_OVERVIEW_CHAPTER1_TAB1_EN"	"Table 1.2: Demographic trends in Africa (million persons) "
"FIGURE1_S_AEO2013"	"Figure 1: Real GDP growth 2013 (South)"
"CRS1"	"Creditor Reporting System (CRS)"
"SNA_TABLE6_SNA93"	"6. Value added and its components by activity, SNA93"
"EO61_TRADE"	"Economic Outlook No 61 - June 1997 - Annual Trade and Payments Projections"
"FISH_FLEET"	"Fishing fleet"
"REFSERIES_REV"	"Reference Series for Revenue Statistics"
"SIGI2014"	"Social Institutions and Gender Index 2014 (SIGI)"
"EO56_VINTAGE"	"Economic Outlook No 56 - December 1994 - Annual Projections for OECD Countries"
"FISH_TRADE"	"Trade by product"
"AEO11_INDEPTH_CHAPTER6_FIG6_EN"	"Figure 6.6: Distribution of Africa's total trade with emerging partners (2009, in percentage)"
"EO62_MAIN"	"Economic Outlook No 62 - December 1997 - Annual Projections for OECD Countries"
"EAR_MEI"	"Hourly Earnings (MEI)"
"HEALTH_HCQI"	"Health Care Quality Indicators"
"FIN_IND_FA"	"Financial Indicators  Flows"
"EO10_VINTAGE"	"Economic Outlook No 10 - December 1971 - Annual Projections for OECD Countries"
"MEI_FIN"	"Monthly Monetary and Financial Statistics (MEI)"
"STLABOUR"	"Short-Term Labour Market Statistics"
"AEO11_OVERVIEW_CHAPTER2_FIG4_PT"	"Figura 2.4 Desembolsos lquidos de APD para frica 2000-09 (milhares de milhes de USD, preos c...."
"AEO11_OVERVIEW_CHAPTER2_TAB1_PT"	"Tabela 2.1: Fluxos de IDE para Regies Africanas 2005-10 (milhares de milhes de USD, a preos c...."
"CHAPTER_B_EAG2014"	"Financial and human resources invested in education (Chapter B)"
"RD_ACTIVITY_PRE1981"	"R-D expenditure by sector of performance and type of R-D (1963-1980)"
"GENDER_ENT1"	"Entrepreneurship"
"INSIND"	"Insurance indicators"
"EO86_TRADE"	"Economic Outlook No 86 - December 2009 - Annual Trade and Payments Projections"
"EO32_VINTAGE"	"Economic Outlook No 32 - December 1982 - Annual Projections for OECD Countries"
"QASA_TABLE620"	"Non-consolidated financial transactions by economic sector (Quarterly table 0620)"
"AEO11_OVERVIEW_CHAPTER1_FIG13_EN"	"Figure 1.16: Current account and fiscal balance in oil-importing countries"
"AEO11_OVERVIEW_CHAPTER4_TAB2_PT"	"Tabela 4.2: ndices de desenvolvimento humano"
"AEO11_INDEPTH_CHAPTER6_FIG11_EN"	"Figure 6.11: Africas post-HIPC debt (external debt in percentage of GDP, 1995-2009)"
"AEO11_INDEPTH_CHAPTER6_FIG8_EN"	"Figure 6.8: Africas exports of manufactured products by type of partner (1995-2009, in billion USD)"
"MATERIAL_RESOURCES"	"Material resources"
"SOCX_REF"	"Social Expenditure - Reference series"
"EO86_FLASHFILE_EO86"	"Economic Outlook No 86 - November 2009 - Flash file"
"PATS_REGION"	"Patents by regions"
"SNA_TABLE8A_SNA93"	"8A. Capital formation by activity ISIC rev4, SNA93"
"GERD_FUNDS_PRE1981"	"Gross domestic expenditure on R-D by sector of performance and source of funds (1963-1980)"
"AEO11_OVERVIEW_CHAPTER1_FIG9_PT"	"Figura 1.12: Preos de exportao de produtos agrcolas (base: Janeiro de 2000)"
"PT8"	"Gross operating expenses"
"REF_TOTALOFFICIAL"	"Total official flows by country and region (ODA+OOF)"
"AEO11_INDEPTH_CHAPTER6_FIG9_EN"	"Figure 6.9: Africa's exports of manufactured goods (1995-2009, in billion USD)"
"PT9"	"Commissions in the reporting country"
"AEO11_OVERVIEW_CHAPTER1_FIG1_EN"	"Figure 1.1: Africas economic growth "
"EO30_VINTAGE"	"Economic Outlook No 30 - December 1981 - Annual Projections for OECD Countries"
"PT4"	"Insurance business written abroad by branches"
"EO84_TRADE"	"Economic Outlook No 84 - December 2008 - Annual Trade and Payments Projections"
"PT5"	"Insurance business written in the reporting country"
"AEO11_COUNTRYNOTES_TAB2_EN"	"Table 2: GDP by sector (in percentage)"
"PT6"	"Destinations of investments by direct insurance or reinsurance companies"
"PT7"	"Gross claims payments"
"AEO11_OVERVIEW_CHAPTER2_FIG1_EN"	"Figure 2.1: FDI and ODA flows to Africa 2000-11 (billion USD, current)"
"TAD_ENVINDIC_2013"	"Environmental Performance of Agriculture 2013"
"ANBERD_REV4"	"STAN R&D expenditures in Industry (ISIC Rev. 4)"
"MON2011CSCT_O"	"2011 U) OECD : Consumer Single Commodity Transfers"
"REVSWE"	"Details of Tax Revenue - Sweden"
"ANBERD_REV2"	"STAN Research and Development Expenditure in Industry (ISIC Rev. 2)"
"AEO11_INDEPTH_CHAPTER6_TAB11_EN"	"Table 6.11: Ethiopia, public debt in percentage of GDP"
"TABLE_II4"	"Table II.4. Overall statutory tax rates on dividend income"
"TABLE_II3"	"Table II.3. Sub-central corporate income tax rates"
"TABLE_II2"	"Table II.2. Targeted corporate income tax rates"
"TABLE_II1"	"Table II.1. Corporate income tax rate"
"REVSVK"	"Details of Tax Revenue - Slovak Republic"
"LAC_REVCHL"	"Details of Tax Revenue  -  Chile"
"STANI4"	"STAN Database for Structural Analysis (ISIC Rev. 4)"
"MEM4"	"Social security contributions and payroll taxes paid by government"
"PT1"	"General insurance statistics"
"PT3"	"Insurance business by domestic and foreign risks"
"PT2"	"Business written in the reporting country"
"REVSVN"	"Details of Tax Revenue - Slovenia"
"EO69_MAIN"	"Economic Outlook No 69 - June 2001 - Annual Projections for OECD Countries"
"MON20113_6EE"	"2011 O) Emerging Economies: Characteristics of policy support by country"
"SDBS_BDI"	"SDBS Business Demography Indicators (ISIC Rev. 3)"
"REVENUE_OUT"	"Public Finance and Employment: Kinds of Revenue"
"EO57_VINTAGE"	"Economic Outlook No 57 - June 1995 - Annual Projections for OECD Countries"
"SNA_TABLE1_SNA93"	"1. Gross domestic product (GDP), SNA93"
"AEO11_OVERVIEW_CHAPTER1_FIG10_PT"	"Figura 1.13: Preos de importaes de bens alimentares de primeira necessidade (base: Janeiro de...."
"REVUSA"	"Details of Tax Revenue - United States"
"MIN2AVE"	"Minimum relative to average wages of full-time workers"
"REVBEL"	"Details of Tax Revenue - Belgium"
"REVDNK"	"Details of Tax Revenue - Denmark"
"TABLE3A"	"Aid (ODA) commitments to countries and regions [DAC3a]"
"EO85_TRADE"	"Economic Outlook No 85 - June 2009 - Annual Trade and Payments Projections"
"MON20123_2EE"	"2012 G) Emerging Economies: Consumer Support Estimate by country"
"DP_LIVE"	"OECD Data Live dataset"
"QASA_TABLE720R"	"Non-consolidated financial balance sheets by economic sector (Quarterly table 0720) - SNA 2008"
"IRTAD_CASUAL_BY_AGE"	"Casualties by age & road user"
"AEO11_INDEPTH_CHAPTER6_TAB2_EN"	"Table 6.2: Shares of traditional and emerging partners in Africas imports, exports and total tr...."
"EO40_VINTAGE"	"Economic Outlook No 40 - December 1986 - Annual Projections for OECD Countries"
"TOURISM_EMPLOYMENT"	"Employment in tourism"
"AEO11_OVERVIEW_CHAPTER5_TAB3_EN"	"Table 5.3: Corruption perception index"
"AEO11_COUNTRYNOTES_FIG2_EN"	"Figure 2: Stock of total external debt (percentage of GDP) and debt service (percentage of expor...."
"EO43_VINTAGE"	"Economic Outlook No 43 - June 1988 - Annual Projections for OECD Countries"
"AEO11_INDEPTH_CHAPTER6_FIG4_EN"	"Figure 6.4: Africa's total volume of trade and with traditional partners (1992-2009, in billion USD)"
"REVDOM"	"Details of Tax Revenue - Dominican Republic"
"EO77_TRADE"	"Economic Outlook No 77 - June 2005 - Annual Trade and Payments Projections"
"HEALTH_LTCR"	"Long-Term Care Resources and Utilisation"
