"ID"	"Label"
"tessi303"	"Median of the housing cost burden distribution by degree of urbanisation (source: SILC)"
"lfso_12agepens"	"Age at which the person first received an old-age pension (years)"
"tag00056"	"Gross value added of the agricultural industry - basic and producer prices"
"tag00055"	"Animal output - basic and producer prices"
"educ_fiexpc"	"Expenditure on education in constant prices"
"gba_tncoor"	"National public funding to transnationally coordinated R&D"
"road_eqr_lormot"	"New registrations of lorries, by motor energy and load capacity (+/- 1500kg) (number)"
"tag00054"	"Crop output - basic and producer prices"
"tessi300"	"Median of the housing cost burden distribution by sex (source: SILC)"
"tag00059"	"Selling prices of soft wheat"
"tag00058"	"Economic accounts for forestry and logging - values at current prices"
"tran_sf_roadus"	"Persons killed in road accidents by road user (CARE data)"
"ilc_li51"	"Distribution of population by number of years spent in poverty within a four-year period"
"educ_momo_fld"	"Students from abroad by level and field of education"
"tag00057"	"Indicator A of the income from agricultural activity"
"teiis550"	"Building permits  - monthly data"
"ei_etea19_m"	"Euro area 19 international trade - monthly data"
"tespn020"	"Median relative income of elderly people (source: SILC)"
"med_eg10"	"Primary energy production"
"cens_01rsctz"	"Population by sex, citizenship and NUTS 3 regions"
"fish_ld_uk"	"Landings of fishery products in the United Kingdom"
"apri_ap_ina"	"Purchase prices of the means of agricultural production (absolute prices) - annual price (from 2...."
"inn_cis4_exp"	"Innovation activity and expenditure in 2004"
"isoc_ci_id_h"	"Households - devices to access the internet"
"nama_aux_cntg"	"Contribution (in percentage points) to GDP change - annual data"
"rd_e_gerdtot"	"Total intramural R&D expenditure (GERD) by sectors of performance"
"demo_r_d2jan"	"Population on 1 January by age, sex and NUTS 2 region"
"egi_fii_pn"	"Inward FDI stocks by economic activity (NACE Rev. 2) and partner - % of GVA"
"tag00041"	"Production and utilisation of milk on the farm"
"tag00040"	"Production of cheese"
"tag00043"	"Production of meat: poultry"
"tag00042"	"Production of meat: pigs"
"tag00045"	"Production of meat: sheep and goats"
"ilc_li60"	"At-risk-of poverty rate for children by educational attainment level of their parents (populatio...."
"tag00044"	"Production of meat: cattle"
"migr_asydctzm"	"Decisions on asylum applications by citizenship till December 2007 Monthly data (rounded)"
"tag00046"	"Producer price indices, total agricultural production"
"road_eqs_loralt"	"Lorries, by type of alternative motor energy and load capacity"
"tag00048"	"Producer price indices, crop products"
"lfso_10fposorg"	"Employees who can take a whole day off for family reasons, by occupation (1 000)"
"mare_lfe3emprt"	"Employment rates by sex and age"
"tespn030"	"Aggregate replacement ratio (source: SILC)"
"tec00073"	"EU current account debits"
"iss_11sfjob"	"Jobs lost by business function and economic activity (2009-2011)"
"prc_hicp_inw"	"HICP - Item weights"
"tec00074"	"EU current account transactions"
"tec00071"	"International transactions in royalties and licence fees: exports, imports and balance"
"tec00072"	"EU current account credits"
"tec00077"	"EU international imports of goods"
"tec00078"	"EU international trade in goods balance: by partner zone"
"tec00075"	"Current account transactions. Exports, imports and balance by partner."
"lfsq_pgauws"	"Quarterly population by sex, age, degree of urbanisation and labour status (1 000)"
"tec00076"	"EU international exports of goods"
"tec00070"	"International transactions in computer and information services: exports, imports and balance"
"rd_e_gerdsobj07"	"Total intramural R&D expenditure (GERD) by sectors of performance and socio-economic objectives ...."
"apri_pi10_inq"	"Price indices of the means of agricultural production, input (2010 = 100) - quarterly data"
"tesem050"	"Employment rate of older workers, age group 55-64"
"cens_91amsta"	"Female active population by age and marital status"
"iss_11adevemp"	"Development of employment in foreign affiliates by business function and economic activity (2009...."
"apro_mt_lsgoat"	"Goats population - annual data"
"yth_empl_110"	"Youth unemployment rate by sex and NUTS 2 regions"
"tran_sf_roadse"	"Persons killed in road accidents by sex (CARE data)"
"sbs_is_2j_intan"	"Multi-yearly enterprise statistics - intangible investment and subcontracting (NACE Rev. 1.1, C-F)"
"ei_mfrt_m"	"Euro/Ecu exchange rates - monthly data"
"tour_cap_nuts2"	"Number of establishments, bedrooms and bed-places by NUTS 2 regions"
"tec00069"	"International transactions in financial services: exports, imports and balance"
"tour_cap_nuts3"	"Number of establishments, bedrooms and bed-places by NUTS 3 regions (1990-2011)"
"tec00068"	"International transactions in insurance services: exports, imports and balance"
"apri_pi10_ina"	"Price indices of the means of agricultural production, input (2010 = 100) - annual data"
"tec00060"	"International transactions in air transport services: exports, imports and balance"
"tec00061"	"International transactions in other transport services: exports, imports and balance"
"tec00062"	"International transactions in travel: exports, imports and balance"
"t2020_rl110"	"Domestic material consumption - tonnes per capita"
"tec00063"	"International transactions in other business services: exports, imports and balance"
"tec00064"	"International transactions in personal, cultural recreation services: exports, imports and balance"
"tec00065"	"International transactions in government services n.e.c.: exports, imports and balance"
"tec00066"	"International transactions in communications services: exports, imports and balance"
"tespn050"	"At-risk-of-poverty rate of older people by detailed age group (source: SILC)"
"tec00067"	"International transactions in construction services: exports, imports and balance"
"ei_bsrt_m_bc"	"Retail sale - monthly data"
"proj_13rpms"	"Main scenario - Population on 1st January by sex, single year age and NUTS 2 region"
"tesem060"	"Gender employment gap"
"tour_lfsq3r2"	"Employed persons by educational attainment level (NACE Rev. 2)"
"urb_percep"	"Perception survey results"
"trng_aes_149"	"Mean instruction hours spent by participant on education and training by labour status"
"trng_aes_147"	"Mean instruction hours spent by participant on education and training by age groups"
"tesem070"	"Youth employment rate, age group 20-29"
"trng_aes_148"	"Mean instruction hours spent by participant on education and training by highest level of educat...."
"yth_empl_120"	"Youth long-term unemployment rate (12 months or longer) by sex and age"
"trng_aes_143"	"Distribution of reasons of participation in non-formal education and training, by age group"
"trng_aes_144"	"Distribution of reasons of participation in non-formal education and training, by highest level ...."
"tec00058"	"International transactions in transportation: exports, imports and balance"
"trng_aes_142"	"Distribution of reasons of participation in non-formal education and training, by sex"
"ert_h_eur_q"	"Former euro area national currencies vs. euro/ECU - quarterly data"
"tec00059"	"International transactions in sea transport services: exports, imports and balance"
"road_go_na7dctg"	"National annual road freight transport by distance class, type of transport and group of goods (...."
"med_eg30"	"Energy consumption"
"ert_h_eur_m"	"Former euro area national currencies vs. euro/ECU - monthly data"
"tespn060"	"Median relative income of elderly people (60+) (source: SILC)"
"tec00099"	"Investment rate of non-financial corporations"
"ert_h_eur_d"	"Former euro area national currencies vs. euro/ECU - daily data"
"egi_top_pn"	"Turnover in foreign controlled enterprises by economic activity (NACE Rev. 2) and partner - % of...."
"tag00014"	"Number of dairy cows"
"sts_intvndgr_q"	"Turnover in industry, non domestic market - quarterly data, percentage change"
"for_secpp"	"Secondary paper products"
"tec00097"	"EMU convergence criterion series - annual data"
"tag00015"	"Holdings with dairy cows"
"tec00098"	"Household investment rate"
"tag00016"	"Number of cattle"
"tec00095"	"Stocks of foreign direct investment in the EU27 by investor continent"
"tag00017"	"Number of sheep"
"migr_acq"	"Acquisition of citizenship by sex, age group and former citizenship"
"tag00018"	"Number of pigs"
"sts_intvndgr_m"	"Turnover in industry, non domestic market - monthly data, percentage change"
"cdh_e_fsp"	"Employed doctorate holders working as researchers by sex, fields of science and sectors of perfo...."
"earn_ses10_mctrl"	"Monthly earnings by economic control (enterprises with 10 employed persons or more) - NACE Rev. ...."
"tec00094"	"EU27 stocks of foreign direct investment held abroad by continent"
"tesem030"	"Tertiary educational attainment, age group 30-34"
"tec00090"	"EU current transfers balance by partner zone"
"teina440_r2"	"Gross value added - NACE Rev. 2: O-Q - current prices"
"tag00010"	"Area under glass"
"ert_h_eur_a"	"Former euro area national currencies vs. euro/ECU - annual data"
"lfst_hhsety"	"Percentage of self-employed by sex, age groups and household composition"
"tag00011"	"Fallow land"
"rail_go_natureg"	"National annual railway transport by unloading region and by group of goods (Directive 80/1177/E...."
"namq_10_a10_e"	"Employment A*10 industry breakdowns"
"tag00012"	"Vineyards"
"hlth_cd_ynrt"	"Causes of death by NUTS 2 regions - absolute Number, 3 years average - total"
"hsw_hp_disnu"	"Number of work-related health problems by diagnosis group, sex and number of complaints per victim"
"ilc_camnforg0"	"Average number of weekly hours of formal care by age group - Children with at least 1 hour of fo...."
"yth_part_010"	"Frequency of getting together with relatives or friends by sex and age"
"cens_01ndnbown"	"Occupied conventional dwellings by number of rooms and occupants"
"teiis510"	"Construction cost of new residential buildings"
"hlth_cd_ynrm"	"Causes of death by NUTS 2 regions - absolute Number, 3 years average - males"
"hlth_cd_ynrf"	"Causes of death by NUTS 2 regions - absolute Number, 3 years average - females"
"env_wasgen"	"Generation of waste"
"tran_sf_roadro"	"Persons killed in road accidents by type of road (CARE data)"
"tec00086"	"EU income balance by partner zone"
"tag00004"	"Agricultural holdings with agricultural area 20-<50 ha"
"tespn070"	"Aggregate replacement ratio (incl. Other social benefits) (source: SILC)"
"tag00005"	"Agricultural holdings with agricultural area > = 50 ha"
"isoc_cicce_use"	"Use of cloud computing services"
"tec00088"	"EU international credits of current transfers"
"tag00002"	"Agricultural holdings with agricultural area < 5 ha"
"tec00089"	"EU international debits of current transfers"
"tag00003"	"Agricultural holdings with agricultural area 5-<20 ha"
"nama_exi_c"	"Exports and imports by Member States of the EU/third countries - Current prices"
"tec00082"	"EU international trade in services: Exports, imports and balance by partner zone."
"tag00008"	"Sugar beet, area"
"tec00083"	"EU international trade in services balance: by economic zone"
"tag00009"	"Sunflower, area"
"tec00084"	"EU international receipts of income"
"tag00006"	"Cereals, area"
"tec00085"	"EU international payments of income"
"tag00007"	"Holdings with cereals"
"env_ac_exp2"	"Environmental protection expenditure in Europe -  EUR per capita and % of GDP"
"env_ac_exp3"	"Environmental protection expenditure in Europe - % pollution prevention, % of gross fixed capita...."
"tesem040"	"Overall employment growth"
"tec00080"	"EU international exports of services"
"tec00081"	"EU international imports of services"
"nama_exi_k"	"Exports and imports by the EU countries and by third countries - volumes"
"cens_01nawtime"	"Employed persons aged 15 and over by sex, economic activity (NACE Rev. 1) and time usually worked"
"tag00001"	"Number of agricultural holdings"
"road_go_na_rl2g"	"National annual road freight transport by regions of loading and by group of goods (1 000 t), un...."
"nama_exi_p"	"Exports and imports by Member States of the EU/third countries - Price indices"
"trng_aes_123"	"Participation rate in employer-sponsored learning activities by labour status"
"med_eg_all"	"Energy - historical  data (2004-2007, former methodology and source)"
"trng_aes_124"	"Participation rate in employer-sponsored learning activities by occupation"
"trng_aes_121"	"Participation rate in employer-sponsored learning activities by age group"
